title,genre,file_path,tempo,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Action Epic Dubstep,Dubstep,D:\MusicSubset\Dubstep\009-1339148-GhostBoxAudio-Action Epic Dubstep.mp3,143.5546875,0.3514428851893123,0.17815678982509922,0.21044249102046936,0.18147324542414625,0.2009497978093917,0.4304343936522093,0.2059793252765188,0.3987346795999375,0.2161781485320782,0.2445784275280249,0.3906788189891122,0.15217878898518192,-10.242757797241211,87.2478256225586,-12.408127784729004,27.047901153564453,-8.303783416748047,17.595266342163086,-11.77100658416748,17.612051010131836,-6.231770992279053,16.573997497558594,-6.192100524902344,13.189017295837402,-6.455206871032715,10.546911239624023,-5.390038967132568,7.438076496124268,-6.780962944030762,5.215886116027832,-6.020555019378662,3.9471840858459473,-4.572226524353027,3.744935989379883,-3.6734135150909424,1.6540478467941284,-4.382603645324707,1.9128351211547852,-3.5690853595733643,0.6501376032829285,-2.4112119674682617,3.6368520259857178,-0.6396046280860901,1.691910982131958,-2.2594828605651855,0.28026625514030457,-1.8223124742507935,1.1386935710906982,-1.1555774211883545,1.3333845138549805,-0.6950151920318604,0.7386351823806763
The 4th Quadrant,Dubstep,D:\MusicSubset\Dubstep\01-1572996-Mischapex-The 4th Quadrant.mp3,143.5546875,0.30699161001751313,0.2667803506699086,0.2786588436330245,0.2558973279137934,0.3843049401474325,0.2666431703550905,0.24413955245161545,0.23761157854665685,0.3208780754570699,0.7257838259773318,0.30895851092379045,0.24452277849780715,-45.1693229675293,108.60069274902344,-2.512984037399292,31.94590950012207,-8.855504989624023,20.21742057800293,-8.168678283691406,14.544513702392578,-8.809223175048828,11.049007415771484,-8.598237991333008,10.627126693725586,-5.303305625915527,10.17811393737793,-3.073021411895752,6.243697643280029,-4.256913661956787,2.815864086151123,-5.092226505279541,1.9459396600723267,-4.443887710571289,1.4088521003723145,-4.410345554351807,1.1282833814620972,-4.231182098388672,1.233109474182129,-1.5385080575942993,2.1312005519866943,1.2651197910308838,1.3385752439498901,-0.5891667008399963,1.6155065298080444,-0.10955026745796204,0.5638776421546936,-2.515268325805664,-2.3887531757354736,-3.3387105464935303,-0.28563258051872253,-0.40443623065948486,0.870812714099884
This is a dub,Dubstep,D:\MusicSubset\Dubstep\01-1622851-Mischapex-This is a dub.mp3,143.5546875,0.16341285549508866,0.21358170352558264,0.20314089452503734,0.20956892554639608,0.2977696304967895,0.4667067643277586,0.4829646946808129,0.30761136319694965,0.31424111054112835,0.4033228530823095,0.3263994009848345,0.1905883727801994,-174.7369842529297,83.35516357421875,3.690465211868286,27.16758155822754,-4.778568744659424,14.085752487182617,-4.627451419830322,9.262422561645508,-5.990018844604492,7.185472011566162,-6.9996256828308105,0.2287895381450653,-5.041383266448975,6.779824256896973,-2.5016684532165527,6.848235130310059,0.22976656258106232,8.06580638885498,1.0173149108886719,1.9803427457809448,-2.321082830429077,4.420521259307861,-0.6795136332511902,1.00935959815979,0.48805612325668335,1.7845486402511597,0.47651687264442444,1.1660406589508057,-0.12942558526992798,2.599639654159546,2.8142008781433105,3.553122043609619,2.0161876678466797,3.0836563110351562,-0.06520736217498779,-1.4719892740249634,-1.7318785190582275,-1.8958089351654053,0.6463325023651123,-0.4735114574432373
Johaness Gilther - Why (Jockenbauer Mix),Dubstep,D:\MusicSubset\Dubstep\010-1236322-2Inventions-Johaness Gilther - Why _Jockenbauer Mix_.mp3,135.99917763157896,0.3596014069150968,0.35074190309465403,0.2522400338581587,0.2482053165814989,0.2971911623034378,0.6229651425688809,0.4409563943487387,0.3291046905007872,0.29375923995671904,0.2791887040097479,0.16836044991688146,0.17048855355757656,-209.58168029785156,83.65531921386719,25.0474853515625,42.97240447998047,13.689203262329102,22.54001808166504,-3.9636619091033936,14.316182136535645,-3.1393752098083496,12.049190521240234,-0.5189127922058105,7.0914177894592285,0.7053754329681396,8.12861156463623,0.8159024119377136,2.970566749572754,-0.08554105460643768,2.8581020832061768,0.40911799669265747,2.329270362854004,-0.4214077293872833,2.4006431102752686,-0.3094310462474823,1.7983126640319824,0.8609919548034668,0.5571154356002808,0.9041481614112854,2.0991830825805664,0.8217352628707886,0.253619909286499,-0.18951857089996338,0.17939616739749908,-0.4445624351501465,-0.5768653750419617,-1.4791085720062256,-0.49813657999038696,-2.4289779663085938,-0.6500508189201355,-1.648239254951477,-2.65047025680542
Epic Dubstep,Dubstep,D:\MusicSubset\Dubstep\011-1386899-Exselsor-Epic Dubstep.mp3,143.5546875,0.3842943491599537,0.1161054493113191,0.13109240087192114,0.13779551676400467,0.12603170450749754,0.3584945317477212,0.2010711902371705,0.3079572030104886,0.3449062768052466,0.17659441118162889,0.27384800206846355,0.12724997641088373,-115.4713363647461,123.76200866699219,2.429551124572754,32.79963684082031,-4.951351642608643,10.112093925476074,-4.600353240966797,7.832162380218506,-7.660003185272217,7.418603420257568,-3.222092628479004,9.636274337768555,-0.5079262256622314,6.989337921142578,-3.786162853240967,3.6606533527374268,-1.4393998384475708,5.58656644821167,0.011872552335262299,4.765010833740234,-3.1297364234924316,-2.2511467933654785,-2.2526156902313232,2.127002000808716,-1.0120484828948975,2.7909674644470215,-0.547031044960022,-0.03730887547135353,-1.538349986076355,-4.667023658752441,-9.481999397277832,-1.6193745136260986,1.5388264656066895,-0.6943413019180298,-0.6976830959320068,-0.4442717432975769,-3.4186856746673584,-1.1523360013961792,2.055217742919922,0.8468765020370483
Epic Dubstep Hybrid Orchestral,Dubstep,D:\MusicSubset\Dubstep\012-1419695-PetRUalitY-Epic Dubstep Hybrid Orchestral.mp3,129.19921875,0.3272838756918659,0.29598465913070565,0.28429958250447235,0.368990194549971,0.36918224478314826,0.5436899894061492,0.3792556788086901,0.4760687006854918,0.5980663265038627,0.4522279379315815,0.4075374801486616,0.3479543893011859,-36.533199310302734,125.60347747802734,-11.722784996032715,33.43866729736328,-2.208784818649292,20.577167510986328,-5.945778846740723,18.815671920776367,-5.7134504318237305,12.308479309082031,-6.725943565368652,9.053977012634277,-3.8051962852478027,9.370585441589355,-1.9731541872024536,9.65673828125,2.097215175628662,9.369444847106934,1.3671799898147583,6.423051834106445,-1.5707002878189087,2.0007314682006836,-2.2888622283935547,1.443050742149353,-2.213696241378784,1.721049189567566,1.0702204704284668,2.974614381790161,-0.25100424885749817,-0.8149445652961731,-0.6136730313301086,2.179483413696289,2.20293927192688,2.3884570598602295,0.9583818316459656,0.5706292986869812,-0.10130298882722855,-0.8853214979171753,0.44832780957221985,0.9857428073883057
Inspiration Dubstep,Dubstep,D:\MusicSubset\Dubstep\013-1444150-AlexZavesa-Inspiration Dubstep.mp3,161.4990234375,0.4547704731900464,0.4528487513143304,0.5970508512384893,0.3922988705391709,0.3616637294412953,0.3655266615198877,0.25912019599043834,0.2764014064417949,0.25995736279776915,0.4908531260911465,0.3974474143245628,0.30028810942834283,-95.82687377929688,107.1579360961914,9.854902267456055,47.15922927856445,-2.5702033042907715,11.96960735321045,-5.6582112312316895,19.433334350585938,-1.0093342065811157,13.942364692687988,-5.214214324951172,9.73227310180664,-4.881147384643555,5.928186416625977,-4.443351745605469,5.721380710601807,-3.41029691696167,5.609368801116943,-2.609121084213257,5.267544269561768,-1.1351310014724731,3.107175827026367,-1.3427391052246094,1.7569259405136108,-2.508901834487915,-0.44077253341674805,-1.750056266784668,-0.13639716804027557,-2.3497555255889893,1.0324383974075317,1.7977136373519897,1.8901478052139282,-1.572019100189209,-1.4298429489135742,-2.2431445121765137,-1.6909478902816772,-1.356414556503296,-1.4641532897949219,-0.9808708429336548,0.48608601093292236
Epic Cinematic Dubstep,Dubstep,D:\MusicSubset\Dubstep\014-999769-Akashic Records-Epic Cinematic Dubstep.mp3,143.5546875,0.24973428849393545,0.4619177990435193,0.268377360216614,0.22314612271464984,0.20048359573146826,0.25349312205236885,0.3783853958342864,0.2727009246406944,0.4035051786180416,0.2921017175098074,0.4429832233654628,0.2470198212622899,-108.02143096923828,90.95724487304688,-3.8411712646484375,27.902862548828125,0.3489806652069092,20.280012130737305,-4.643554210662842,18.212387084960938,-0.9879426956176758,13.446623802185059,-6.1108012199401855,13.044267654418945,-3.610353708267212,7.969745635986328,-2.4291090965270996,6.650373935699463,-4.862729549407959,5.526580333709717,-5.469588279724121,3.0601353645324707,-7.16084098815918,-1.9350160360336304,-6.9241838455200195,0.7973315119743347,-1.7663620710372925,2.044250726699829,-4.676896095275879,-3.1119868755340576,-4.944885730743408,-0.8491030931472778,-0.609361469745636,-0.6984898447990417,-3.904515266418457,-2.3427863121032715,-1.2119427919387817,1.890173316001892,0.5320029258728027,3.2154533863067627,-0.1830212026834488,-3.9276766777038574
Dream,Dubstep,D:\MusicSubset\Dubstep\02-1572997-Mischapex-Dream.mp3,143.5546875,0.6210219500280006,0.5421632242980035,0.4522612783420742,0.4439898440039444,0.3574371738038337,0.29672957512427245,0.34152185898985143,0.32454190787531106,0.2992285554910302,0.25086891001848244,0.24078501534234026,0.2414132317719713,-60.3856201171875,90.50345611572266,-7.841430187225342,35.715484619140625,-3.650953531265259,24.370559692382812,-2.710137367248535,18.535499572753906,-6.6592698097229,15.716970443725586,-4.919063091278076,14.156540870666504,-4.136373043060303,8.812886238098145,-4.157944679260254,7.119602680206299,-3.162299871444702,4.249424934387207,-3.0365724563598633,4.564469337463379,-1.838541865348816,1.862810730934143,-3.8121845722198486,3.028127431869507,-1.6526747941970825,2.353774070739746,-1.6543363332748413,1.3473284244537354,-3.084836006164551,1.6425576210021973,-2.2921674251556396,-0.9515805244445801,-1.8110558986663818,0.08632071316242218,-1.2392117977142334,-0.7295870780944824,-0.999342143535614,0.10536766797304153,-0.3009891211986542,0.23964227735996246
Bad cup,Dubstep,D:\MusicSubset\Dubstep\02-1622854-Mischapex-Bad cup.mp3,143.5546875,0.17796632397448062,0.16129060595817066,0.26983404222820784,0.3911277282907899,0.5856350234862904,0.5624447371016597,0.1929068319029312,0.1469656961342394,0.13151726780211376,0.0865883507235544,0.10220966811784064,0.0663382935796689,-161.63026428222656,101.54244232177734,17.133544921875,32.23792266845703,-1.1559972763061523,19.76926612854004,-1.332689642906189,13.209444046020508,-2.479543924331665,8.04310417175293,-7.417381286621094,8.506317138671875,-6.546127796173096,6.385880947113037,-3.515381336212158,3.637207508087158,0.8763827681541443,4.614765644073486,1.8806445598602295,3.7113139629364014,-2.434920072555542,3.665684700012207,2.1587235927581787,3.7728116512298584,0.23974992334842682,2.3954830169677734,-0.48220759630203247,0.16125258803367615,-2.606715679168701,0.9138171076774597,0.3823578357696533,-1.9342381954193115,-1.9378472566604614,-0.8273109793663025,-0.08280432224273682,0.5799455642700195,0.40601521730422974,0.7718220353126526,1.6209722757339478,2.5920066833496094
Cutoff-Sky -  In Between,Dubstep,D:\MusicSubset\Dubstep\02-1644944-Cutoff_Sky-Cutoff-Sky -  In Between.mp3,135.99917763157896,0.3605419851902725,0.5123294407258222,0.5256294756667936,0.3858213153835053,0.4506737223643628,0.4299553222377221,0.4481013423646469,0.4959513581366737,0.4894099890392555,0.38053990225989504,0.2412673050388724,0.19385596922466514,-155.9344024658203,83.2287368774414,-2.2327709197998047,22.004100799560547,-6.145912170410156,19.12416648864746,-5.705604553222656,13.173212051391602,-4.315247535705566,11.267767906188965,-1.3825935125350952,7.961867809295654,-2.4103281497955322,5.3147969245910645,-1.6360633373260498,6.738919734954834,-2.2684667110443115,2.7335031032562256,-2.841562271118164,3.0383355617523193,-2.495375633239746,1.889877438545227,0.116643026471138,2.968731641769409,1.1256206035614014,1.350292682647705,-0.23816964030265808,1.2292519807815552,0.40460628271102905,1.8776885271072388,-0.4522172808647156,-0.4391310214996338,-0.45578905940055847,0.18522657454013824,1.8907140493392944,1.0382249355316162,-0.7018612623214722,0.14047901332378387,0.6334922909736633,0.3804011344909668
Righteous,Dubstep,D:\MusicSubset\Dubstep\03-1572998-Mischapex-Righteous.mp3,143.5546875,0.24390090241844276,0.2148612468614849,0.18428936070155125,0.22588310326029604,0.5953786917550502,0.9102867223689698,0.478226506849529,0.3595373601206915,0.22369994045510452,0.1851052463718245,0.15576542971575585,0.16778630691902713,-62.85544967651367,104.99443817138672,-3.593733549118042,32.40739440917969,-4.072834491729736,20.0741024017334,-3.2571308612823486,15.728654861450195,-6.483201503753662,13.219935417175293,-3.617060422897339,9.876023292541504,-6.706831455230713,5.787673473358154,-4.613266944885254,4.962052345275879,-4.093591213226318,5.603368282318115,-1.3056679964065552,6.367706775665283,-1.734766960144043,1.9581913948059082,-4.283722400665283,1.9911410808563232,-1.282616138458252,3.403235912322998,0.13659803569316864,2.929197072982788,-0.3144230544567108,0.014470534399151802,-1.3096381425857544,2.7363224029541016,0.48830220103263855,-0.5177107453346252,-2.7004311084747314,0.3302558362483978,-0.20724865794181824,2.7058486938476562,3.6705024242401123,4.824480056762695
Tremes,Dubstep,D:\MusicSubset\Dubstep\03-1622853-Mischapex-Tremes.mp3,143.5546875,0.15223252305014573,0.1545268985305006,0.1124970487342093,0.10665791794055382,0.15507749092495265,0.2045484357205733,0.3284119402894557,0.5667118453532725,0.6143899381955129,0.4790285589855634,0.29388002393418194,0.14778942884859714,-123.7732925415039,96.44410705566406,-23.122695922851562,27.069847106933594,-7.16627836227417,15.362587928771973,-3.3994455337524414,17.62593650817871,-6.104963302612305,12.728935241699219,-6.1369781494140625,6.822432994842529,-1.9970835447311401,10.568187713623047,0.42498141527175903,10.028977394104004,0.8613705039024353,4.4146528244018555,-5.124192714691162,-0.6871119141578674,-1.1287826299667358,4.227061748504639,-3.560605525970459,0.5779269337654114,-2.4626221656799316,-2.0149483680725098,-1.2983064651489258,2.1699798107147217,2.954084873199463,7.411820888519287,6.754704475402832,1.7865188121795654,-0.42775633931159973,0.5810889601707458,-2.5215141773223877,0.24424457550048828,-0.5211306810379028,-1.150420904159546,-2.8503756523132324,-3.872096300125122
Holy business,Dubstep,D:\MusicSubset\Dubstep\04-1572999-Mischapex-Holy business.mp3,143.5546875,0.17635699504082727,0.3682728051790061,0.7472696996447791,0.4579838374597479,0.3307959016183829,0.21136391767068066,0.1713456504123754,0.12935358228732216,0.13114720739516314,0.14838740554724175,0.09979078201496552,0.09693900979992187,-148.90798950195312,97.7209701538086,13.830599784851074,36.242305755615234,-3.871274948120117,21.3293514251709,-6.042716026306152,17.646272659301758,-5.800369739532471,7.22873592376709,-9.255644798278809,3.645991325378418,-8.695647239685059,6.365704536437988,-4.455555438995361,5.578272342681885,-4.536746025085449,3.2420051097869873,-0.5109354853630066,2.953111171722412,2.647618293762207,4.771599292755127,1.8565000295639038,2.2587361335754395,-2.0745811462402344,1.354034185409546,0.8085792064666748,2.636652946472168,1.0628433227539062,-0.013133002445101738,-1.333909511566162,-1.2600818872451782,-1.3022699356079102,-0.5128104090690613,0.6954846978187561,-0.42962637543678284,1.5275229215621948,0.6408876776695251,0.4198336899280548,0.5747345089912415
Born free,Dubstep,D:\MusicSubset\Dubstep\04-1622852-Mischapex-Born free.mp3,143.5546875,0.2316914955421641,0.4276619221957609,0.4283419249821765,0.2739701310419007,0.3989828209870338,0.2513126811417811,0.3906515826701761,0.2069660363694764,0.17550746622285826,0.28702326693901314,0.16163110682808907,0.319350565344653,-142.00799560546875,96.14332580566406,-2.578218460083008,27.01337432861328,-1.5447148084640503,17.67530059814453,-13.562206268310547,0.6340930461883545,-14.90495777130127,5.962226390838623,-9.385931015014648,6.195108890533447,-4.452791213989258,6.339378356933594,-2.3193774223327637,6.974668025970459,-1.4826256036758423,2.6557798385620117,-1.6284970045089722,3.0047476291656494,0.3894403278827667,1.5547616481781006,-2.8380284309387207,-2.811131238937378,-3.2134456634521484,1.351470708847046,-0.5018812417984009,-0.6889153122901917,0.16707798838615417,-1.8108763694763184,-3.5636255741119385,-4.115895748138428,-1.731711983680725,-0.7991589307785034,-0.01754133217036724,2.8859472274780273,2.164454221725464,1.2118030786514282,-0.5904693603515625,-1.901352882385254
Cutoff-Sky -  Night Rituals,Dubstep,D:\MusicSubset\Dubstep\04-1644942-Cutoff_Sky-Cutoff-Sky -  Night Rituals.mp3,198.76802884615384,0.30034956390791423,0.2423756381185214,0.2521923332800049,0.3411083215172213,0.2747888728444522,0.3993076623053569,0.30848387853950904,0.2991125069766927,0.3732921475328737,0.29605412846309226,0.3316065613930849,0.2086839038862223,-159.02955627441406,81.57437896728516,-6.9699788093566895,22.518234252929688,-11.573193550109863,16.013662338256836,-5.48587703704834,9.814656257629395,-10.597223281860352,6.407499313354492,-10.156848907470703,7.0777668952941895,-5.487885475158691,4.643041610717773,-1.166384220123291,7.0835676193237305,-5.251006126403809,1.6754225492477417,-4.99147891998291,4.769500732421875,6.233721733093262,10.204349517822266,-1.9540826082229614,-2.8971548080444336,-3.6697144508361816,-0.6798802018165588,-2.0425021648406982,-1.530346155166626,0.5176408886909485,0.4221256971359253,-0.9596552848815918,0.21030937135219574,-2.722442626953125,-0.4802479147911072,-1.415838599205017,-0.9939476847648621,-0.8179239630699158,1.716670274734497,0.5071024894714355,-0.032252829521894455
Cutoff-Sky - Ritual4 (Tenebrax remix),Dubstep,D:\MusicSubset\Dubstep\06-1644945-Cutoff_Sky-Cutoff-Sky - Ritual4 _Tenebrax remix_.mp3,198.76802884615384,0.5131653762205737,0.2330870836606645,0.1869502266777835,0.2009834725566632,0.3766704917301477,0.7008247994816672,0.4153083206813177,0.3436981599619736,0.2037544292026218,0.15000094064007236,0.13609362078024229,0.18586698624750933,-119.13269805908203,90.57276916503906,-3.166985273361206,17.27970314025879,-0.266553670167923,25.661474227905273,-2.6182820796966553,15.585341453552246,-5.2001543045043945,8.922032356262207,-7.441590309143066,7.739140510559082,-3.4488794803619385,7.084273815155029,-3.3070600032806396,6.351271629333496,-3.9492154121398926,5.100033760070801,-2.445279598236084,5.510696887969971,-2.9122092723846436,0.11695586144924164,-7.917633533477783,-1.434621810913086,-4.17507266998291,2.9280784130096436,0.7753095030784607,-0.3136444687843323,-4.97723388671875,-3.240530014038086,-3.5601274967193604,-0.27352994680404663,-2.033670425415039,-0.6003028154373169,-2.2691760063171387,-0.30393078923225403,-1.3837313652038574,0.5550320148468018,1.15047025680542,3.804717540740967
Cutoff-Sky - Ritual4,Dubstep,D:\MusicSubset\Dubstep\07-1644940-Cutoff_Sky-Cutoff-Sky - Ritual4.mp3,198.76802884615384,0.28277477263051315,0.28514851896811416,0.3700509345819954,0.7674360533678803,0.515740248814096,0.4681673229980786,0.5200446361314309,0.4130393677134915,0.3738168594070249,0.3696158339526682,0.4393400134141325,0.2726785171356408,-63.07430648803711,96.69029235839844,-4.689983367919922,39.95800018310547,1.0047413110733032,18.006046295166016,-5.963565349578857,14.92996597290039,-7.995649814605713,12.93655776977539,-5.021722793579102,11.292515754699707,-5.069198131561279,8.203808784484863,-8.778925895690918,2.388690710067749,-5.548664569854736,3.137795925140381,-7.456127166748047,-0.13389065861701965,-4.254886627197266,5.365804672241211,-1.2251249551773071,2.1017942428588867,-5.263859748840332,-1.3665826320648193,-5.519665241241455,-0.8129706382751465,-2.0345301628112793,1.8686835765838623,-3.6468138694763184,-1.1952359676361084,-1.7135101556777954,1.1309289932250977,-1.5730944871902466,-1.0241320133209229,-3.546393632888794,-1.0293614864349365,-1.108582615852356,-1.2160980701446533
Cutoff-Sky - Clouds,Dubstep,D:\MusicSubset\Dubstep\10-1644937-Cutoff_Sky-Cutoff-Sky - Clouds.mp3,198.76802884615384,0.23937810528935696,0.3300338895114526,0.6314696454622484,0.8331152727389426,0.4828923583840264,0.43758233104853206,0.5117489476407509,0.5330382674226917,0.4357070841908147,0.2871033382706202,0.2536891851355529,0.20298128812965036,-68.21197509765625,93.40221405029297,4.4324188232421875,36.63272476196289,3.04360032081604,27.290374755859375,-1.5102485418319702,24.00602912902832,-3.8742806911468506,14.088736534118652,-6.746099472045898,12.626620292663574,-3.418546199798584,10.776703834533691,-3.0500528812408447,8.351611137390137,-1.9756299257278442,7.220485687255859,-2.2620553970336914,3.963573932647705,-1.3872027397155762,4.665134906768799,-3.6021053791046143,4.085810661315918,-0.9055312871932983,0.7203580141067505,-2.105677366256714,1.8544858694076538,-0.8906805515289307,1.1010417938232422,-1.128356695175171,0.47526419162750244,-0.5366591215133667,1.2095022201538086,-0.6182745695114136,1.8194565773010254,-1.6361666917800903,-0.11577858030796051,-0.12253742665052414,0.37278813123703003
Cutoff-Sky - Timeshall,Dubstep,D:\MusicSubset\Dubstep\20-1644927-Cutoff_Sky-Cutoff-Sky - Timeshall.mp3,184.5703125,0.2789795992434668,0.2509134876702909,0.21178284059296346,0.5257998654525013,0.6888829080624621,0.7794105969199082,0.6077868714231606,0.421433150880221,0.23648119141969065,0.16903573888576298,0.11492392903522294,0.13931634192279035,-47.44462966918945,87.51973724365234,-15.595819473266602,34.59523010253906,-5.93731164932251,25.305957794189453,-3.1044743061065674,20.251005172729492,-6.032229900360107,15.138824462890625,-0.6862677931785583,15.774559020996094,-4.627145290374756,8.795239448547363,-4.509710311889648,9.349571228027344,-2.0106306076049805,9.069039344787598,-1.3648371696472168,6.079463481903076,-0.7010943293571472,6.246425628662109,-2.0983316898345947,2.706169605255127,-0.363525390625,2.292956590652466,-0.8387357592582703,4.002322673797607,-0.11214025318622589,0.5343326330184937,0.3141939640045166,2.992879629135132,1.112969160079956,1.1148028373718262,-0.06393948197364807,0.9633304476737976,0.2577831745147705,-0.4518422782421112,-0.12396826595067978,2.351426839828491
Cutoff-Sky - Celebration of Death,Dubstep,D:\MusicSubset\Dubstep\22-1644925-Cutoff_Sky-Cutoff-Sky - Celebration of Death.mp3,198.76802884615384,0.18560625178151352,0.19176184617986047,0.2213403715731096,0.1944642118142604,0.22166475774615965,0.2993133861841017,0.5311845621246813,0.9394749105696044,0.4802514953261792,0.3670701708792558,0.2575862123069507,0.1834440349439512,-26.4166259765625,86.76587677001953,-13.505752563476562,34.709835052490234,0.9808807969093323,27.97309112548828,-4.0015435218811035,18.75111961364746,-4.663415908813477,17.3709716796875,-5.280869960784912,13.416264533996582,-5.356818675994873,10.034762382507324,-3.8944785594940186,9.053415298461914,-2.6929197311401367,7.682310104370117,-2.198904275894165,6.398967742919922,-3.0147080421447754,4.414137363433838,-2.662283420562744,3.904407024383545,-1.4971082210540771,2.3805630207061768,-2.659688949584961,1.7582907676696777,-1.4787894487380981,2.672001838684082,-0.5157171487808228,0.527519941329956,-1.3661518096923828,2.4804558753967285,0.47675037384033203,2.053856611251831,1.0728784799575806,1.108949065208435,-1.9439817667007446,-0.6475819945335388
Cutoff-Sky - Black Rain,Dubstep,D:\MusicSubset\Dubstep\24-1644923-Cutoff_Sky-Cutoff-Sky - Black Rain.mp3,143.5546875,0.8150939215147989,0.4367976700295356,0.3106685824665085,0.2900368768844219,0.2841950707894305,0.29224288750945304,0.3822864019326233,0.4572718750950567,0.3653754311022382,0.32693817285691923,0.33411653233106464,0.4961903269825952,-2.111234664916992,95.2214126586914,-11.086357116699219,26.690113067626953,-7.1424078941345215,20.078113555908203,-8.074621200561523,17.624452590942383,-6.96422004699707,15.322139739990234,-5.78246545791626,13.028382301330566,-6.4410529136657715,9.925840377807617,-5.382366180419922,7.255698204040527,-5.5336713790893555,4.115622520446777,-5.769070148468018,3.497004985809326,-5.191073894500732,1.5496039390563965,-5.817448139190674,1.908928394317627,-2.8051319122314453,1.7420198917388916,-2.2239058017730713,1.635006308555603,-3.180682420730591,-0.8557732105255127,-4.243415355682373,0.2996363043785095,-1.48465096950531,-0.34063100814819336,-2.652256727218628,-1.3038960695266724,-2.7807605266571045,-0.044475238770246506,-1.423433780670166,-0.20988090336322784
Cutoff-Sky - Come Again,Dubstep,D:\MusicSubset\Dubstep\25-1644921-Cutoff_Sky-Cutoff-Sky - Come Again.mp3,143.5546875,0.1597778189452062,0.1974368382382008,0.530485836714529,0.24234085766702276,0.2063843862559733,0.18943133603379755,0.35528363098017435,0.8157309109489291,0.36627700118813417,0.20428165444823265,0.18116632150036985,0.2382173872197005,-39.70494842529297,89.16873931884766,2.4494268894195557,26.949398040771484,-4.729806423187256,23.622215270996094,-6.623353004455566,17.71311378479004,-5.194888114929199,16.498136520385742,-5.799313068389893,11.218955039978027,-8.703277587890625,6.758138656616211,-8.573272705078125,5.22165584564209,-7.552114963531494,3.714486598968506,-5.84147310256958,3.7513017654418945,-6.538379192352295,2.7098865509033203,-2.520714282989502,4.643774509429932,-1.124585509300232,1.9215528964996338,-5.759645462036133,0.9201450347900391,-2.3174490928649902,0.575135350227356,-3.0508980751037598,-0.5329557657241821,-3.1106956005096436,1.2974129915237427,-0.14871837198734283,1.1194466352462769,-0.9490285515785217,-1.4913736581802368,-5.36492395401001,-1.8004831075668335
Cutoff-Sky - Save the Earth,Dubstep,D:\MusicSubset\Dubstep\26-1644919-Cutoff_Sky-Cutoff-Sky - Save the Earth.mp3,143.5546875,0.3137172761140237,0.2597675828244061,0.2330689403294123,0.238884500916582,0.4095163576440373,0.8349079415425115,0.3205284799023151,0.2799306179502425,0.33318597164298114,0.23551156952019636,0.16858417747375226,0.1781247412308637,-76.0740966796875,68.02588653564453,-17.368467330932617,24.968381881713867,-7.460171699523926,24.11774444580078,-3.2108888626098633,17.730876922607422,-4.938086032867432,15.86048698425293,-5.8946661949157715,12.389988899230957,-5.929327964782715,11.633805274963379,-1.8060698509216309,10.758889198303223,-2.794417142868042,10.387105941772461,-0.382813960313797,7.729722023010254,-2.113537311553955,5.260009765625,-1.8283807039260864,4.0965423583984375,-1.419944405555725,3.05391788482666,-0.8578646779060364,4.177082061767578,-1.5019583702087402,0.5259596705436707,-0.060832660645246506,2.872469425201416,0.9726605415344238,2.3452045917510986,-1.4671052694320679,-0.32332542538642883,-0.9654462933540344,1.127882957458496,0.5604044795036316,3.6099929809570312
Cutoff-Sky - The Future (Oleg Xaler edit),Dubstep,D:\MusicSubset\Dubstep\27-1644918-Cutoff_Sky-Cutoff-Sky - The Future _Oleg Xaler edit_.mp3,129.19921875,0.41707791648301457,0.35618845914727537,0.4538042437268192,0.4106469385082984,0.6207056335614931,0.5128785173823228,0.3936634707641201,0.5194961083935163,0.4522991058348133,0.4479131507147823,0.300329600099876,0.3161277326426079,-41.14810562133789,110.52154541015625,-12.41964054107666,21.07946014404297,-14.665239334106445,9.972517013549805,-14.461551666259766,11.157583236694336,-7.802985668182373,13.676612854003906,-5.952831268310547,9.638618469238281,-7.992269992828369,6.470062255859375,-7.037452697753906,4.111724853515625,-5.960219383239746,3.8162808418273926,-7.295698165893555,2.6435139179229736,-2.6107094287872314,4.742048263549805,-2.9993834495544434,2.2215540409088135,-4.472479820251465,0.960407018661499,-2.9146652221679688,-0.19235192239284515,-3.345069646835327,1.2724121809005737,-0.0689123123884201,2.4056851863861084,-2.114879608154297,0.5970306992530823,-1.069860577583313,0.5103451013565063,-1.9310038089752197,-0.2399311661720276,-1.4032998085021973,-0.14057894051074982
